state,district,year,total_cases,total_deaths,flag_deaths_gt_cases,case_fatality_rate,cases_lag1,cases_lag2,cases_lag3,cases_roll3,cases_roll5,cases_yoy_change_pct,cases_volatility_5yr,cases_trend_slope,cases_historical_mean,rank_within_state_year,year_confidence
Assam,Jorhat,2008,169,5,False,2.9585798816568047,189.0,320.0,96.0,201.66666666666666,165.4,-10.582010582010582,95.45051073724018,-17.84523809523812,225.875,24.0,normal
Assam,Jorhat,2009,353,5,False,1.41643059490085,169.0,189.0,320.0,226.0,172.0,108.87573964497041,94.03988515518297,-16.283333333333317,219.55555555555554,22.0,normal
Assam,Jorhat,2010,118,0,False,0.0,353.0,169.0,189.0,237.0,225.4,-66.57223796033995,107.79749533268388,-4.56363636363635,232.9,25.0,normal
Assam,Jorhat,2011,108,0,False,0.0,118.0,353.0,169.0,213.33333333333334,229.8,-8.47457627118644,101.4578730311256,-8.645454545454536,222.45454545454547,23.0,normal
Assam,Jorhat,2012,93,0,False,0.0,108.0,118.0,353.0,193.0,187.4,-13.88888888888889,98.59665308721185,-11.05244755244754,212.91666666666666,23.0,normal
Assam,Jorhat,2013,81,0,False,0.0,93.0,108.0,118.0,106.33333333333333,168.2,-12.903225806451612,107.180688559087,-12.637362637362633,203.69230769230768,19.0,normal
Assam,Jorhat,2014,47,0,False,0.0,81.0,93.0,108.0,94.0,150.6,-41.9753086419753,114.02324324452451,-13.615384615384624,194.92857142857142,24.0,normal
Assam,Jorhat,2015,42,0,False,0.0,47.0,81.0,93.0,73.66666666666667,89.4,-10.638297872340425,27.59166540823518,-14.760714285714275,185.06666666666666,23.5,normal
Assam,Jorhat,2016,28,0,False,0.0,42.0,47.0,81.0,56.666666666666664,74.2,-33.33333333333333,28.804513535208365,-15.31176470588235,176.125,21.0,normal
Assam,Jorhat,2017,11,0,False,0.0,28.0,42.0,47.0,39.0,58.2,-60.71428571428571,27.526351011349146,-15.6642156862745,167.41176470588235,22.5,normal
Assam,Jorhat,2018,15,0,False,0.0,11.0,28.0,42.0,27.0,41.8,36.36363636363637,25.994230129011363,-15.934984520123837,158.72222222222223,18.0,normal
Assam,Jorhat,2019,7,0,False,0.0,15.0,11.0,28.0,18.0,28.6,-53.333333333333336,15.915401345866275,-15.814035087719297,151.1578947368421,19.5,normal
Assam,Jorhat,2020,3,0,False,0.0,7.0,15.0,11.0,11.0,20.6,-57.14285714285714,14.328293687665743,-15.614285714285717,143.95,20.5,normal
Assam,Jorhat,2021,7,0,False,0.0,3.0,7.0,15.0,8.333333333333334,12.8,133.33333333333331,9.602083107326344,-15.315584415584418,137.23809523809524,7.0,normal
Assam,Jorhat,2022,3,0,False,0.0,7.0,3.0,7.0,5.666666666666667,8.6,-57.14285714285714,4.560701700396759,-14.862224731789945,131.3181818181818,18.5,normal
Assam,Jorhat,2023,4,0,False,0.0,3.0,7.0,3.0,4.333333333333333,7.0,33.33333333333333,4.898979485566548,-14.399209486166018,125.73913043478261,20.5,normal
Assam,Jorhat,2024,0,0,False,,4.0,3.0,7.0,4.666666666666667,4.8,-100.0,2.0493901531923764,-13.888695652173917,120.66666666666667,27.0,lower
Assam,Kamrup,2000,7063,0,False,0.0,,,,,,,,,,2.0,lower
Assam,Kamrup,2001,6682,6,False,0.08979347500748279,7063.0,,,,,-5.3943083675492,,,7063.0,3.0,normal
Assam,Kamrup,2002,5584,3,False,0.05372492836676218,6682.0,7063.0,,,,-16.43220592636935,,,6872.5,6.0,normal
Assam,Kamrup,2003,4237,0,False,0.0,5584.0,6682.0,7063.0,6443.0,,-24.12249283667622,,-739.4999999999997,6443.0,6.0,normal
Assam,Kamrup,2004,4008,0,False,0.0,4237.0,5584.0,6682.0,5501.0,,-5.404767524191644,,-957.6000000000003,5891.5,5.0,normal
Assam,Kamrup,2005,3876,1,False,0.025799793601651185,4008.0,4237.0,5584.0,4609.666666666667,5514.8,-3.293413173652695,1384.4933008144171,-855.500000000001,5514.8,5.0,normal
Assam,Kamrup,2008,1814,1,False,0.05512679162072767,3876.0,4008.0,4237.0,4040.3333333333335,4877.4,-53.19917440660474,1217.0286767369123,-722.9714285714281,5241.666666666667,12.0,normal
Assam,Kamrup,2009,2487,1,False,0.04020908725371934,1814.0,3876.0,4008.0,3232.6666666666665,3903.8,37.10033076074972,1352.1269171198392,-819.1071428571428,4752.0,11.0,normal
Assam,Kamrup,2010,1110,0,False,0.0,2487.0,1814.0,3876.0,2725.6666666666665,3284.4,-55.36791314837153,1069.9249039068118,-734.821428571429,4468.875,13.0,normal
Assam,Kamrup,2011,814,0,False,0.0,1110.0,2487.0,1814.0,1803.6666666666667,2659.0,-26.666666666666668,1269.2418997180955,-738.2999999999996,4095.6666666666665,11.0,normal
Assam,Kamrup,2012,391,0,False,0.0,814.0,1110.0,2487.0,1470.3333333333333,2020.2,-51.96560196560197,1223.4987535751723,-715.945454545454,3767.5,12.0,normal
Assam,Kamrup,2013,286,0,False,0.0,391.0,814.0,1110.0,771.6666666666666,1323.2,-26.854219948849106,832.0232568864889,-690.4363636363634,3460.5454545454545,10.0,normal
Assam,Kamrup,2014,181,0,False,0.0,286.0,391.0,814.0,497.0,1017.6,-36.71328671328671,885.5779468798894,-653.2027972027972,3196.0,13.0,normal
Assam,Kamrup,2015,195,1,False,0.5128205128205128,181.0,286.0,391.0,286.0,556.4,7.734806629834254,391.8638794275382,-612.6263736263735,2964.076923076923,12.0,normal
Assam,Kamrup,2016,88,0,False,0.0,195.0,181.0,286.0,220.66666666666666,373.4,-54.871794871794876,260.2504562916273,-569.2175824175825,2766.285714285714,10.0,normal
Assam,Kamrup,2017,45,0,False,0.0,88.0,195.0,181.0,154.66666666666666,228.2,-48.86363636363637,114.92475799409029,-529.4464285714282,2587.733333333333,12.0,normal
Assam,Kamrup,2018,23,0,False,0.0,45.0,88.0,195.0,109.33333333333333,159.0,-48.888888888888886,94.79715185595091,-492.1044117647059,2428.8125,15.0,normal
Assam,Kamrup,2019,12,0,False,0.0,23.0,45.0,88.0,52.0,106.4,-47.82608695652174,78.22915057700817,-457.25980392156833,2287.294117647059,13.5,normal
Assam,Kamrup,2020,18,0,False,0.0,12.0,23.0,45.0,26.666666666666668,72.6,50.0,74.35253862512172,-424.9783281733743,2160.8888888888887,6.0,normal
Assam,Kamrup,2021,0,0,False,,18.0,12.0,23.0,17.666666666666668,37.2,-100.0,31.011288267342557,-395.06666666666695,2048.1052631578946,29.0,normal
Assam,Kamrup,2022,1,0,False,0.0,0.0,18.0,12.0,10.0,19.6,,16.59216682655457,-367.887218045113,1945.7,24.5,normal
Assam,Kamrup,2023,3,0,False,0.0,1.0,0.0,18.0,6.333333333333333,10.8,200.0,10.183319694491471,-342.97662337662337,1853.095238095238,23.0,normal
Assam,Kamrup,2024,0,0,False,,3.0,1.0,0.0,1.3333333333333333,6.8,-100.0,7.854934754676058,-320.17843026538674,1769.0,27.0,lower
Assam,Kamrup Metro,2008,868,0,False,0.0,,,,,,,,,,14.0,normal
Assam,Kamrup Metro,2009,973,1,False,0.10277492291880781,868.0,,,,,12.096774193548388,,,868.0,14.0,normal
Assam,Kamrup Metro,2010,516,0,False,0.0,973.0,868.0,,,,-46.96813977389517,,,920.5,15.0,normal
Assam,Kamrup Metro,2011,315,0,False,0.0,516.0,973.0,868.0,785.6666666666666,,-38.95348837209303,,-176.00000000000006,785.6666666666666,15.0,normal
Assam,Kamrup Metro,2012,146,0,False,0.0,315.0,516.0,973.0,601.3333333333334,,-53.65079365079365,,-211.59999999999982,668.0,19.0,normal
Assam,Kamrup Metro,2013,199,0,False,0.0,146.0,315.0,516.0,325.6666666666667,563.6,36.3013698630137,353.1023930816669,-210.2000000000001,563.6,13.0,normal
Assam,Kamrup Metro,2014,437,3,False,0.6864988558352403,199.0,146.0,315.0,220.0,429.8,119.59798994974875,335.2188837162966,-172.2,502.8333333333333,8.0,normal
Assam,Kamrup Metro,2015,106,0,False,0.0,437.0,199.0,146.0,260.6666666666667,322.6,-75.74370709382151,155.73471032496252,-114.67857142857142,493.42857142857144,16.5,normal
Assam,Kamrup Metro,2016,33,0,False,0.0,106.0,437.0,199.0,247.33333333333334,240.6,-68.86792452830188,135.00481472895692,-108.73809523809533,445.0,20.0,normal
Assam,Kamrup Metro,2017,10,0,False,0.0,33.0,106.0,437.0,192.0,184.2,-69.6969696969697,153.75532511103472,-103.5833333333333,399.22222222222223,24.5,normal
Assam,Kamrup Metro,2018,8,0,False,0.0,10.0,33.0,106.0,49.666666666666664,157.0,-20.0,173.02456472998273,-96.5636363636363,360.3,22.0,normal
Assam,Kamrup Metro,2019,8,0,False,0.0,8.0,10.0,33.0,17.0,118.8,0.0,182.27095215639815,-88.43636363636364,328.27272727272725,18.0,normal
Assam,Kamrup Metro,2020,6,0,False,0.0,8.0,8.0,10.0,8.666666666666666,33.0,-25.0,42.15447781671581,-80.34615384615384,301.5833333333333,14.0,normal
Assam,Kamrup Metro,2021,2,0,False,0.0,6.0,8.0,8.0,7.333333333333333,13.0,-66.66666666666666,11.269427669584,-72.87362637362638,278.84615384615387,20.0,normal
Assam,Kamrup Metro,2022,10,0,False,0.0,2.0,6.0,8.0,5.333333333333333,6.8,400.0,3.0331501776182215,-66.2087912087912,259.07142857142856,8.5,normal
Assam,Kamrup Metro,2023,17,0,False,0.0,10.0,2.0,6.0,6.0,6.8,70.0,3.0331501776182215,-60.02142857142854,242.46666666666667,7.0,normal
Assam,Kamrup Metro,2024,2,0,False,0.0,17.0,10.0,2.0,9.666666666666666,8.6,-88.23529411764706,5.549774770203332,-54.40294117647059,228.375,11.0,lower
Assam,Karbi Anglong,2002,13504,8,False,0.05924170616113744,,,,,,,,,,2.0,normal
Assam,Karbi Anglong,2010,18178,8,False,0.04400924194080757,13504.0,,,,,34.611966824644554,,,13504.0,1.0,normal
Assam,Karbi Anglong,2012,8383,6,False,0.07157342240248121,18178.0,13504.0,,,,-53.88381560127626,,,15841.0,1.0,normal
Assam,Karbi Anglong,2013,4989,2,False,0.04008819402685909,8383.0,18178.0,13504.0,13355.0,,-40.48669927233687,,-2560.4999999999995,13355.0,1.0,normal
Assam,Karbi Anglong,2014,4182,0,False,0.0,4989.0,8383.0,18178.0,10516.666666666666,,-16.175586289837643,,-3533.999999999999,11263.5,1.0,normal
Assam,Karbi Anglong,2015,3695,1,False,0.027063599458728015,4182.0,4989.0,8383.0,5851.333333333333,9847.2,-11.645145863223338,5929.057572667009,-3183.3000000000006,9847.2,1.0,normal
Assam,Karbi Anglong,2016,2364,0,False,0.0,3695.0,4182.0,4989.0,4288.666666666667,7885.4,-36.02165087956698,6038.39749436885,-2697.914285714286,8821.833333333334,1.0,normal
Assam,Karbi Anglong,2017,1129,0,False,0.0,2364.0,3695.0,4182.0,3413.6666666666665,4722.6,-52.2419627749577,2257.249498837026,-2378.1071428571436,7899.285714285715,2.5,normal
Assam,Karbi Anglong,2018,376,0,False,0.0,1129.0,2364.0,3695.0,2396.0,3271.8,-66.69619131975199,1530.6886358760246,-2149.5952380952385,7053.0,2.0,normal
Assam,Karbi Anglong,2019,95,0,False,0.0,376.0,1129.0,2364.0,1289.6666666666667,2349.2,-74.7340425531915,1624.2658957202805,-1949.849999999999,6311.111111111111,3.0,normal
Assam,Karbi Anglong,2020,26,0,False,0.0,95.0,376.0,1129.0,533.3333333333334,1531.8,-72.63157894736842,1494.5322679688131,-1757.133333333334,5689.5,5.0,normal
Assam,Karbi Anglong,2021,6,0,False,0.0,26.0,95.0,376.0,165.66666666666666,798.0,-76.92307692307693,978.5440715675528,-1575.281818181817,5174.636363636364,8.5,normal
Assam,Karbi Anglong,2022,0,0,False,,6.0,26.0,95.0,42.333333333333336,326.4,-100.0,472.5116929770136,-1410.5489510489508,4743.916666666667,28.5,normal
Assam,Karbi Anglong,2023,0,0,False,,0.0,6.0,26.0,10.666666666666666,100.6,,158.51750691959364,-1264.6813186813188,4379.0,30.5,normal
Assam,Karbi Anglong,2024,0,0,False,,0.0,0.0,6.0,2.0,25.4,,40.34600351959743,-1136.859340659341,4066.214285714286,27.0,lower
Assam,Karimganj,2000,477,0,False,0.0,,,,,,,,,,17.0,lower
Assam,Karimganj,2001,817,1,False,0.12239902080783352,477.0,,,,,71.27882599580713,,,477.0,15.0,normal
Assam,Karimganj,2002,706,0,False,0.0,817.0,477.0,,,,-13.586291309669523,,,647.0,18.0,normal
Assam,Karimganj,2003,803,0,False,0.0,706.0,817.0,477.0,666.6666666666666,,13.739376770538245,,114.50000000000007,666.6666666666666,17.0,normal
Assam,Karimganj,2004,292,0,False,0.0,803.0,706.0,817.0,775.3333333333334,,-63.63636363636363,,86.70000000000005,700.75,18.0,normal
Assam,Karimganj,2005,302,1,False,0.33112582781456956,292.0,803.0,706.0,600.3333333333334,619.0,3.4246575342465753,227.88264523653396,-38.40000000000008,619.0,17.0,normal
Assam,Karimganj,2006,1068,2,False,0.18726591760299627,302.0,292.0,803.0,465.6666666666667,584.0,253.64238410596025,265.48163778310544,-67.22857142857139,566.1666666666666,14.0,normal
Assam,Karimganj,2007,461,2,False,0.43383947939262474,1068.0,302.0,292.0,554.0,634.2,-56.835205992509366,335.14504322755545,11.74999999999999,637.8571428571429,15.0,normal
Assam,Karimganj,2008,706,0,False,0.0,461.0,1068.0,302.0,610.3333333333334,585.2,53.14533622559653,339.8995439832187,-6.904761904761923,615.75,17.0,normal
Assam,Karimganj,2009,710,1,False,0.14084507042253522,706.0,461.0,1068.0,745.0,565.8,0.56657223796034,326.8794884969077,1.1833333333333962,625.7777777777778,17.5,normal
Assam,Karimganj,2010,442,2,False,0.4524886877828055,710.0,706.0,461.0,625.6666666666666,649.4,-37.74647887323944,290.8105912789285,5.454545454545456,634.2,17.0,normal
Assam,Karimganj,2011,364,0,False,0.0,442.0,710.0,706.0,619.3333333333334,677.4,-17.647058823529413,253.32350858141848,-4.645454545454517,616.7272727272727,14.0,normal
Assam,Karimganj,2012,236,0,False,0.0,364.0,442.0,710.0,505.3333333333333,536.6,-35.16483516483517,160.6387250945425,-13.293706293706276,595.6666666666666,16.0,normal
Assam,Karimganj,2013,364,3,False,0.8241758241758242,236.0,364.0,442.0,347.3333333333333,491.6,54.23728813559322,210.79563562844464,-22.302197802197774,568.0,9.0,normal
Assam,Karimganj,2014,293,2,False,0.6825938566552902,364.0,236.0,364.0,321.3333333333333,423.2,-19.505494505494507,176.5366817406513,-23.670329670329686,553.4285714285714,10.0,normal
Assam,Karimganj,2015,230,0,False,0.0,293.0,364.0,236.0,297.6666666666667,339.8,-21.501706484641637,78.39132605078194,-25.74285714285713,536.0666666666667,10.0,normal
Assam,Karimganj,2016,178,0,False,0.0,230.0,293.0,364.0,295.6666666666667,297.4,-22.608695652173914,65.58048490214145,-27.951470588235278,516.9375,8.0,normal
Assam,Karimganj,2017,93,0,False,0.0,178.0,230.0,293.0,233.66666666666666,260.2,-47.752808988764045,70.89569803591755,-29.93872549019605,497.0,7.0,normal
Assam,Karimganj,2018,66,0,False,0.0,93.0,178.0,230.0,167.0,231.6,-29.03225806451613,104.14557119724296,-32.29927760577915,474.55555555555554,7.0,normal
Assam,Karimganj,2019,56,2,False,3.571428571428571,66.0,93.0,178.0,112.33333333333333,172.0,-15.151515151515152,94.23109890052224,-33.905263157894744,453.05263157894734,7.0,normal
Assam,Karimganj,2020,4,0,False,0.0,56.0,66.0,93.0,71.66666666666667,124.6,-92.85714285714286,75.99210485307012,-34.73383458646618,433.2,17.5,normal
Assam,Karimganj,2021,10,0,False,0.0,4.0,56.0,66.0,42.0,79.4,150.0,63.8733121107713,-35.57142857142856,412.76190476190476,4.5,normal
Assam,Karimganj,2022,15,0,False,0.0,10.0,4.0,56.0,23.333333333333332,45.8,50.0,37.97630840405639,-35.70750988142291,394.45454545454544,4.5,normal
Assam,Karimganj,2023,19,0,False,0.0,15.0,10.0,4.0,9.666666666666666,30.2,26.666666666666668,28.604195496465277,-35.36857707509882,377.95652173913044,6.0,normal
Assam,Karimganj,2024,9,0,False,0.0,19.0,15.0,10.0,14.666666666666666,20.8,-52.63157894736842,20.462160198767002,-34.71391304347828,363.0,3.0,lower
Assam,Kokrajhar,2000,3688,2,False,0.05422993492407809,,,,,,,,,,7.0,lower
Assam,Kokrajhar,2001,4706,8,False,0.16999575010624735,3688.0,,,,,27.603036876355745,,,3688.0,5.0,normal
Assam,Kokrajhar,2002,7488,1,False,0.013354700854700856,4706.0,3688.0,,,,59.11602209944752,,,4197.0,3.0,normal
Assam,Kokrajhar,2003,4841,0,False,0.0,7488.0,4706.0,3688.0,5294.0,,-35.349893162393165,,1900.000000000001,5294.0,4.0,normal
Assam,Kokrajhar,2004,4400,0,False,0.0,4841.0,7488.0,4706.0,5678.333333333333,,-9.109688080975005,,624.1000000000003,5180.75,3.0,normal
Assam,Kokrajhar,2005,5964,3,False,0.05030181086519115,4400.0,4841.0,7488.0,5576.333333333333,5024.6,35.54545454545455,1447.4269584334818,155.89999999999932,5024.6,2.0,normal
Assam,Kokrajhar,2006,8719,7,False,0.0802844362885652,5964.0,4400.0,4841.0,5068.333333333333,5479.8,46.19382964453387,1268.8692604047117,223.28571428571365,5181.166666666667,3.0,normal
Assam,Kokrajhar,2007,5317,1,False,0.01880759826970096,8719.0,5964.0,4400.0,6361.0,6282.4,-39.01823603624269,1810.5892134882502,518.607142857143,5686.571428571428,5.0,normal
Assam,Kokrajhar,2008,4588,2,False,0.043591979075850044,5317.0,8719.0,5964.0,6666.666666666667,5848.2,-13.710739138611999,1706.5177115986814,314.94047619047626,5640.375,4.0,normal
Assam,Kokrajhar,2009,5903,0,False,0.0,4588.0,5317.0,8719.0,6208.0,5797.6,28.661726242371405,1747.1162811902361,150.3000000000006,5523.444444444444,3.0,normal
Assam,Kokrajhar,2010,6104,3,False,0.049148099606815196,5903.0,4588.0,5317.0,5269.333333333333,6098.2,3.4050482805353206,1566.4995052664397,130.01212121212126,5561.4,4.0,normal
Assam,Kokrajhar,2011,3864,0,False,0.0,6104.0,5903.0,4588.0,5531.666666666667,6126.2,-36.69724770642202,1564.751322095623,122.1727272727275,5610.727272727273,2.0,normal
Assam,Kokrajhar,2012,1342,1,False,0.07451564828614009,3864.0,6104.0,5903.0,5290.333333333333,5155.2,-65.26915113871635,932.0030579348975,26.797202797202534,5465.166666666667,7.0,normal
Assam,Kokrajhar,2013,2660,0,False,0.0,1342.0,3864.0,6104.0,3770.0,4360.2,98.21162444113264,1925.4031266205006,-114.87362637362638,5148.0,3.0,normal
Assam,Kokrajhar,2014,834,0,False,0.0,2660.0,1342.0,3864.0,2622.0,3974.6,-68.64661654135338,2056.9430716478278,-162.98461538461538,4970.285714285715,5.0,normal
Assam,Kokrajhar,2015,3140,0,False,0.0,834.0,2660.0,1342.0,1612.0,2960.8,276.49880095923265,2117.176704954029,-235.83214285714266,4694.533333333334,2.0,normal
Assam,Kokrajhar,2016,469,3,False,0.6396588486140725,3140.0,834.0,2660.0,2211.3333333333335,2368.0,-85.06369426751593,1257.4871768729893,-228.50588235294106,4597.375,5.0,normal
Assam,Kokrajhar,2017,1540,0,False,0.0,469.0,3140.0,834.0,1481.0,1689.0,228.3582089552239,1160.6114767655886,-271.3700980392156,4354.529411764706,1.0,normal
Assam,Kokrajhar,2018,161,0,False,0.0,1540.0,469.0,3140.0,1716.3333333333333,1728.6,-89.54545454545455,1149.1330645316932,-277.8998968008255,4198.166666666667,4.0,normal
Assam,Kokrajhar,2019,447,1,False,0.22371364653243847,161.0,1540.0,469.0,723.3333333333334,1228.8,177.63975155279502,1185.6317725162398,-299.95964912280726,3985.684210526316,1.0,normal
Assam,Kokrajhar,2020,109,0,False,0.0,447.0,161.0,1540.0,716.0,1151.4,-75.6152125279642,1229.662677322525,-307.66090225563926,3808.75,1.0,normal
Assam,Kokrajhar,2021,32,0,False,0.0,109.0,447.0,161.0,239.0,545.2,-70.64220183486239,579.4300648050638,-313.7558441558441,3632.5714285714284,1.0,normal
Assam,Kokrajhar,2022,95,0,False,0.0,32.0,109.0,447.0,196.0,457.8,196.875,624.9661590838343,-315.52569169960475,3468.909090909091,1.0,normal
Assam,Kokrajhar,2023,256,0,False,0.0,95.0,32.0,109.0,78.66666666666667,168.8,169.4736842105263,162.16719766956714,-312.75790513833994,3322.217391304348,1.0,normal
Assam,Kokrajhar,2024,25,0,False,0.0,256.0,95.0,32.0,127.66666666666667,187.8,-90.234375,166.53137842460941,-305.88913043478277,3194.4583333333335,1.0,lower
Assam,Lakhimpur,2000,2017,0,False,0.0,,,,,,,,,,11.0,lower
Assam,Lakhimpur,2001,2517,0,False,0.0,2017.0,,,,,24.78929102627665,,,2017.0,11.0,normal
Assam,Lakhimpur,2002,3143,1,False,0.03181673560292714,2517.0,2017.0,,,,24.870878029400078,,,2267.0,11.0,normal
Assam,Lakhimpur,2003,3076,0,False,0.0,3143.0,2517.0,2017.0,2559.0,,-2.1317212853961185,,563.0000000000001,2559.0,9.0,normal
Assam,Lakhimpur,2004,1309,0,False,0.0,3076.0,3143.0,2517.0,2912.0,,-57.444733420026004,,380.30000000000035,2688.25,11.0,normal
Assam,Lakhimpur,2007,3235,8,False,0.2472952086553323,1309.0,3076.0,3143.0,2509.3333333333335,2412.4,147.13521772345302,767.9380183322089,-85.70000000000023,2412.4,7.0,normal
Assam,Lakhimpur,2008,811,0,False,0.0,3235.0,1309.0,3076.0,2540.0,2656.0,-74.93044822256569,803.5141566892272,68.54285714285714,2549.5,16.0,normal
Assam,Lakhimpur,2009,509,0,False,0.0,811.0,3235.0,1309.0,1785.0,2314.8,-37.23797780517879,1160.2970309364755,-143.42857142857136,2301.1428571428573,19.0,normal
Assam,Lakhimpur,2010,295,0,False,0.0,509.0,811.0,3235.0,1518.3333333333333,1788.0,-42.04322200392927,1281.850615321458,-244.9642857142857,2077.125,22.0,normal
Assam,Lakhimpur,2011,453,0,False,0.0,295.0,509.0,811.0,538.3333333333334,1231.8,53.559322033898304,1182.7802839073706,-290.2833333333332,1879.111111111111,12.0,normal
Assam,Lakhimpur,2012,257,0,False,0.0,453.0,295.0,509.0,419.0,1060.6,-43.26710816777042,1229.8271423252945,-288.9030303030302,1736.5,14.0,normal
Assam,Lakhimpur,2013,182,0,False,0.0,257.0,453.0,295.0,335.0,465.0,-29.18287937743191,220.20445045457237,-283.9272727272726,1602.0,14.0,normal
Assam,Lakhimpur,2014,276,0,False,0.0,182.0,257.0,453.0,297.3333333333333,339.2,51.64835164835166,137.11746788793977,-273.0209790209789,1483.6666666666667,11.0,normal
Assam,Lakhimpur,2015,202,0,False,0.0,276.0,182.0,257.0,238.33333333333334,292.6,-26.811594202898554,99.38460645391811,-254.3296703296704,1390.7692307692307,11.0,normal
Assam,Lakhimpur,2016,34,0,False,0.0,202.0,276.0,182.0,220.0,274.0,-83.16831683168317,107.21706953652566,-237.42857142857147,1305.857142857143,19.0,normal
Assam,Lakhimpur,2017,8,0,False,0.0,34.0,202.0,276.0,170.66666666666666,190.2,-76.47058823529412,95.43165093405936,-224.70714285714277,1221.0666666666666,26.0,normal
Assam,Lakhimpur,2018,6,0,False,0.0,8.0,34.0,202.0,81.33333333333333,140.4,-25.0,114.85120809116523,-211.81176470588233,1145.25,25.0,normal
Assam,Lakhimpur,2019,0,0,False,,6.0,8.0,34.0,16.0,105.2,-100.0,125.40015948953226,-198.8480392156862,1078.235294117647,27.0,normal
Assam,Lakhimpur,2020,1,0,False,0.0,0.0,6.0,8.0,4.666666666666667,50.0,,85.96510920135046,-186.36738906088746,1018.3333333333334,25.5,normal
Assam,Lakhimpur,2021,0,0,False,,1.0,0.0,6.0,2.3333333333333335,9.8,-100.0,13.935566009319242,-174.4754385964913,964.7894736842105,29.0,normal
Assam,Lakhimpur,2022,1,0,False,0.0,0.0,1.0,0.0,0.3333333333333333,3.0,,3.741657386786171,-163.33308270676696,916.55,24.5,normal
Assam,Lakhimpur,2023,0,0,False,,1.0,0.0,1.0,0.6666666666666666,1.6,-100.0,2.5099800796203624,-152.9506493506493,872.952380952381,30.5,normal
Assam,Lakhimpur,2024,0,0,False,,0.0,1.0,0.0,0.3333333333333333,0.4,,0.5477225575879007,-143.35177865612647,833.2727272727273,27.0,lower
Assam,Majuli,2021,0,0,False,,,,,,,,,,,29.0,normal
Assam,Majuli,2022,0,0,False,,0.0,,,,,,,,0.0,28.5,normal
Assam,Majuli,2023,1,0,False,0.0,0.0,0.0,,,,,,,0.0,28.5,normal
Assam,Majuli,2024,0,0,False,,1.0,0.0,0.0,0.3333333333333333,,-100.0,,0.5000000000000001,0.3333333333333333,27.0,lower
Assam,Marigaon,2000,481,1,False,0.2079002079002079,,,,,,,,,,16.0,lower
Assam,Marigaon,2001,506,6,False,1.185770750988142,481.0,,,,,5.197505197505198,,,481.0,17.0,normal
Assam,Marigaon,2002,390,2,False,0.5128205128205128,506.0,481.0,,,,-22.92490118577075,,,493.5,19.0,normal
Assam,Marigaon,2003,352,0,False,0.0,390.0,506.0,481.0,459.0,,-9.743589743589745,,-45.499999999999915,459.0,19.0,normal
Assam,Marigaon,2004,306,0,False,0.0,352.0,390.0,506.0,416.0,,-13.068181818181818,,-50.30000000000001,432.25,17.0,normal
Assam,Marigaon,2005,563,9,False,1.5985790408525755,306.0,352.0,390.0,349.3333333333333,407.0,83.98692810457517,84.84102781084161,-50.40000000000008,407.0,16.0,normal
Assam,Marigaon,2006,2548,6,False,0.23547880690737832,563.0,306.0,352.0,407.0,423.4,352.57548845470694,107.59553894098026,-6.514285714285752,433.0,12.0,normal
Assam,Marigaon,2007,1449,3,False,0.2070393374741201,2548.0,563.0,306.0,1139.0,831.8,-43.13186813186813,964.2946645087279,222.53571428571428,735.1428571428571,13.0,normal
Assam,Marigaon,2008,864,1,False,0.11574074074074073,1449.0,2548.0,563.0,1520.0,1043.6,-40.37267080745342,959.2847856606505,207.84523809523813,824.375,15.0,normal
Assam,Marigaon,2009,969,1,False,0.10319917440660474,864.0,1449.0,2548.0,1620.3333333333333,1146.0,12.152777777777777,891.9677684759693,148.1333333333333,828.7777777777778,15.0,normal
Assam,Marigaon,2010,424,3,False,0.7075471698113208,969.0,864.0,1449.0,1094.0,1278.6,-56.24355005159959,777.8562206474924,115.38181818181816,842.8,19.0,normal
Assam,Marigaon,2011,281,5,False,1.7793594306049825,424.0,969.0,864.0,752.3333333333334,1250.8,-33.72641509433962,811.5779075356846,67.50000000000003,804.7272727272727,16.0,normal
Assam,Marigaon,2012,88,0,False,0.0,281.0,424.0,969.0,558.0,797.4,-68.68327402135232,464.9089158103985,31.77972027972027,761.0833333333334,24.0,normal
Assam,Marigaon,2013,59,0,False,0.0,88.0,281.0,424.0,264.3333333333333,525.2,-32.95454545454545,378.4054703621503,2.7802197802197894,709.3076923076923,22.0,normal
Assam,Marigaon,2014,86,0,False,0.0,59.0,88.0,281.0,142.66666666666666,364.2,45.76271186440678,369.3625590121449,-16.35604395604396,662.8571428571429,19.0,normal
Assam,Marigaon,2015,106,0,False,0.0,86.0,59.0,88.0,77.66666666666667,187.6,23.25581395348837,159.2083540521673,-27.71071428571428,624.4,16.5,normal
Assam,Marigaon,2016,54,0,False,0.0,106.0,86.0,59.0,83.66666666666667,124.0,-49.056603773584904,89.35602945520945,-34.255882352941164,592.0,14.0,normal
Assam,Marigaon,2017,23,0,False,0.0,54.0,106.0,86.0,82.0,78.6,-57.407407407407405,21.697926168190946,-39.09558823529409,560.3529411764706,16.0,normal
Assam,Marigaon,2018,27,0,False,0.0,23.0,54.0,106.0,61.0,65.6,17.391304347826086,31.78521668952828,-42.34984520123838,530.5,12.0,normal
Assam,Marigaon,2019,14,0,False,0.0,27.0,23.0,54.0,34.666666666666664,59.2,-48.148148148148145,36.341436405297294,-43.947368421052666,504.0,12.0,normal
